-20.0, -18.185948536513635, 0, 24.055840045735817, 1.0, -2.0 
-19.5, -18.579194300077386, 0, 15.46537749491091, 1.0, -2.0 
-19.0, -18.926001753748288, 0, 9.731758672036971, 1.0, -2.0 
-18.5, -19.225504059505997, 0, 6.00079380312683, 1.0, -2.0 
-18.0, -19.476952617563903, 0, 3.6284010359342007, 1.0, -2.0 
-17.5, -19.67971893747874, 0, 2.1519409269715184, 1.0, -2.0 
-17.0, -19.833296209049372, 0, 1.2516886395902094, 1.0, -2.0 
-16.5, -19.937300569078378, 0, 0.7136446270463883, 1.0, -2.0 
-16.0, -19.9914720608301, 0, 0.3984580899662726, 1.0, -2.0 
-15.5, -19.99567528378714, 0, 0.21757877899042555, 1.0, -2.0 
-15.0, -19.94989973208109, 0, 0.11598933063073218, 1.0, -2.0 
-14.5, -19.85425982075177, 0, 0.060231936810226074, 1.0, -2.0 
-14.0, -19.708994599769202, 0, 0.030385940815894744, 1.0, -2.0 
-13.5, -19.514467156533183, 0, 0.014844155945268863, 1.0, -2.0 
-13.0, -19.27116370834386, 0, 0.0, 1.0, -2.0 
-12.5, -18.979692387111726, 0, 0.0, 1.0, -2.0 
-12.0, -18.640781719344524, 0, 0.0, 1.0, -2.0 
-11.5, -18.25527880521042, 0, 0.0, 1.0, -2.0 
-11.0, -17.82414720122871, 0, 0.0, 1.0, -2.0 
-10.5, -17.34846451188034, 0, 0.0, 1.0, -2.0 
-10.0, -16.82941969615793, 0, 0.0, 1.0, -2.0 
-9.5, -16.268310095787474, 0, 0.0, 1.0, -2.0 
-9.0, -15.666538192549668, 0, 0.0, 1.0, -2.0 
-8.5, -15.025608102805855, 0, 0.0, 1.0, -2.0 
-8.0, -14.347121817990455, 0, 0.0, 1.0, -2.0 
-7.5, -13.632775200466682, 0, 0.0, 1.0, -2.0 
-7.0, -12.88435374475382, 0, 0.0, 1.0, -2.0 
-6.5, -12.103728114720791, 0, 0.0, 1.0, -2.0 
-6.0, -11.292849467900707, 0, 0.0, 1.0, -2.0 
-5.5, -10.453744578613184, 0, 0.0, 1.0, -2.0 
-5.0, -9.58851077208406, 0, 0.0, 1.0, -2.0 
-4.5, -8.699310682224604, 0, 0.0, 1.0, -2.0 
-4.0, -7.788366846173011, 0, 0.0, 1.0, -2.0 
-3.5, -6.857956149109027, 0, 0.0, 1.0, -2.0 
-3.0, -5.910404133226791, 0, 0.0, 1.0, -2.0 
-2.5, -4.948079185090458, 0, 0.0, 1.0, -2.0 
-2.0, -3.9733866159012243, 0, 0.0, 1.0, -2.0 
-1.5, -2.988762649471984, 0, 0.0, 1.0, -2.0 
-1.0, -1.996668332936563, 0, 0.0, 1.0, -2.0 
-0.5, -0.9995833854135666, 0, 0.0, 1.0, -2.0 
0.0, 0.0, 0, 0.0, 1.0, -2.0 
0.5, 0.9995833854135666, 0, 0.0, 1.0, -2.0 
1.0, 1.996668332936563, 0, 0.0, 1.0, -2.0 
1.5, 2.988762649471984, 0, 0.0, 1.0, -2.0 
2.0, 3.9733866159012243, 0, 0.0, 1.0, -2.0 
2.5, 4.948079185090458, 0, 0.0, 1.0, -2.0 
3.0, 5.910404133226791, 0, 0.0, 1.0, -2.0 
3.5, 6.857956149109027, 0, 0.0, 1.0, -2.0 
4.0, 7.788366846173011, 0, 0.0, 1.0, -2.0 
4.5, 8.699310682224604, 0, 0.0, 1.0, -2.0 
5.0, 9.58851077208406, 0, 0.0, 1.0, -2.0 
5.5, 10.453744578613184, 0, 0.0, 1.0, -2.0 
6.0, 11.292849467900707, 0, 0.0, 1.0, -2.0 
6.5, 12.103728114720791, 0, 0.0, 1.0, -2.0 
7.0, 12.88435374475382, 0, 0.0, 1.0, -2.0 
7.5, 13.632775200466682, 0, 0.0, 1.0, -2.0 
8.0, 14.347121817990455, 0, 0.0, 1.0, -2.0 
8.5, 15.025608102805855, 0, 0.0, 1.0, -2.0 
9.0, 15.666538192549668, 0, 0.0, 1.0, -2.0 
9.5, 16.268310095787474, 0, 0.0, 1.0, -2.0 
10.0, 16.82941969615793, 0, 0.0, 1.0, -2.0 
10.5, 17.34846451188034, 0, 0.0, 1.0, -2.0 
11.0, 17.82414720122871, 0, 0.0, 1.0, -2.0 
11.5, 18.25527880521042, 0, 0.0, 1.0, -2.0 
12.0, 18.640781719344524, 0, 0.0, 1.0, -2.0 
12.5, 18.979692387111726, 0, 0.0, 1.0, -2.0 
13.0, 19.27116370834386, 0, 0.0, 1.0, -2.0 
13.5, 19.514467156533183, 0, 0.0, 1.0, -2.0 
14.0, 19.708994599769202, 0, 0.0, 1.0, -2.0 
14.5, 19.85425982075177, 0, 0.0, 1.0, -2.0 
15.0, 19.94989973208109, 0, 0.0, 1.0, -2.0 
15.5, 19.99567528378714, 0, 0.0, 1.0, -2.0 
16.0, 19.9914720608301, 0, 0.0, 1.0, -2.0 
16.5, 19.937300569078378, 0, 0.0, 1.0, -2.0 
17.0, 19.833296209049372, 0, 0.0, 1.0, -2.0 
17.5, 19.67971893747874, 0, 0.0, 1.0, -2.0 
18.0, 19.476952617563903, 0, 0.0, 1.0, -2.0 
18.5, 19.225504059505997, 0, 0.0, 1.0, -2.0 
19.0, 18.926001753748288, 0, 0.0, 1.0, -2.0 
19.5, 18.579194300077386, 0, 0.0, 1.0, -2.0 
20.0, 18.185948536513635, 0, 0.0, 1.0, -2.0 
20.5, 17.74724737266751, 0, 0.0, 1.0, -2.0 
21.0, 17.264187332977475, 0, 0.0, 1.0, -2.0 
21.5, 16.737975815969953, 0, 0.0, 1.0, -2.0 
22.0, 16.169928076391802, 0, 0.0, 1.0, -2.0 
22.5, 15.561463937758424, 0, 0.0, 1.0, -2.0 
23.0, 14.914104243534405, 0, 0.0, 1.0, -2.0 
23.5, 14.229467055816887, 0, 0.0, 1.0, -2.0 
24.0, 13.50926361102302, 0, 0.0, 1.0, -2.0 
24.5, 12.755294042690073, 0, 0.0, 1.0, -2.0 
25.0, 11.969442882079129, 0, 0.0, 1.0, -2.0 
25.5, 11.153674347828339, 0, 0.0, 1.0, -2.0 
26.0, 10.310027436429284, 0, 0.0, 1.0, -2.0 
26.5, 9.440610825797652, 0, 0.0, 1.0, -2.0 
27.0, 8.547597604676596, 0, 0.0, 1.0, -2.0 
27.5, 7.633219841046634, 0, 0.0, 1.0, -2.0 
28.0, 6.699763003118102, 0, 0.0, 1.0, -2.0 
28.5, 5.749560246850888, 0, 0.0, 1.0, -2.0 
29.0, 4.784986584279649, 0, 0.0, 1.0, -2.0 
29.5, 3.808452947220541, 0, 0.0, 1.0, -2.0 
30.0, 2.8224001611973444, 0, 0.0, 1.0, -2.0 
30.5, 1.829292844648744, 0, 0.0, 1.0, -2.0 
31.0, 0.8316132486658099, 0, 0.0, 1.0, -2.0 
31.5, -0.16814494734297236, 0, 0.0, 1.0, -2.0 
32.0, -1.1674828685516017, 0, 0.0, 1.0, -2.0 
32.5, -2.1639026906021677, 0, 0.0, 1.0, -2.0 
33.0, -3.1549138828649643, 0, 0.0, 1.0, -2.0 
33.5, -4.138039433467996, 0, 0.0, 1.0, -2.0 
34.0, -5.1108220405366245, 0, 0.0, 1.0, -2.0 
34.5, -6.070830254168587, 0, 0.0, 1.0, -2.0 
35.0, -7.015664553792397, 0, 0.0, 1.0, -2.0 
35.5, -7.942963345719196, 0, 0.0, 1.0, -2.0 
36.0, -8.85040886589705, 0, 0.0, 1.0, -2.0 
36.5, -9.735732973113988, 0, 0.0, 1.0, -2.0 
37.0, -10.596722818169868, 0, 0.0, 1.0, -2.0 
37.5, -11.431226374846874, 0, 0.0, 1.0, -2.0 
38.0, -12.237157818854378, 0, 0.0, 1.0, -2.0 
38.5, -13.012502741303347, 0, 0.0, 1.0, -2.0 
39.0, -13.755323183679476, 0, 0.0, 1.0, -2.0 
39.5, -14.463762481730242, 0, 0.0, 1.0, -2.0 
40.0, -15.136049906158565, 0, 0.0, 1.0, -2.0 
40.5, -15.770505088523901, 0, 0.0, 1.0, -2.0 
41.0, -16.365542221288205, 0, 0.0, 1.0, -2.0 
41.5, -16.919674021508932, 0, 0.0, 1.0, -2.0 
42.0, -17.431515448271764, 0, 0.0, 1.0, -2.0 
42.5, -17.89978716457167, 0, 0.0, 1.0, -2.0 
43.0, -18.323318734989098, 0, 0.0, 1.0, -2.0 
43.5, -18.70105155116898, 0, 0.0, 1.0, -2.0 
44.0, -19.03204147779032, 0, 0.0, 1.0, -2.0 
44.5, -19.315461212412778, 0, 0.0, 1.0, -2.0 
45.0, -19.55060235330194, 0, 0.0, 1.0, -2.0 
45.5, -19.73687717006473, 0, 0.0, 1.0, -2.0 
46.0, -19.87382007266929, 0, 0.0, 1.0, -2.0 
46.5, -19.96108877517759, 0, 0.0, 1.0, -2.0 
47.0, -19.998465151282016, 0, 0.0, 1.0, -2.0 
47.5, -19.98585577950756, 0, 0.0, 1.0, -2.0 
48.0, -19.923292176716814, 0, 0.0, 1.0, -2.0 
48.5, -19.810930719334266, 0, 0.0, 1.0, -2.0 
49.0, -19.649052252486648, 0, 0.0, 1.0, -2.0 
49.5, -19.438061388036417, 0, 0.0, 1.0, -2.0 
50.0, -19.17848549326277, 0, 0.0, 1.0, -2.0
